nu,CH4/x=1e-6/T=300K/P=1atm/L=100cm
6251.03,2.68702687801e-09
6251.04,2.38244553201e-09
6251.05,2.12220080549e-09
6251.06,1.90299306503e-09
6251.07,1.72132118243e-09
6251.08,1.57201940333e-09
6251.09,1.44908079092e-09
6251.1,1.34709875835e-09
6251.11,1.26221279121e-09
6251.12,1.1921148949e-09
6251.13,1.13521041104e-09
6251.14,1.08974331048e-09
6251.15,1.05376815051e-09
6251.16,1.02582478982e-09
6251.17,1.0053653592e-09
6251.18,9.92495882749e-10
6251.19,9.8757907823e-10
6251.2,9.9137572347e-10
6251.21,1.00568626479e-09
6251.22,1.03377067947e-09
6251.23,1.07997034682e-09
6251.24,1.14854008132e-09
6251.25,1.24152363964e-09
6251.26,1.35496129309e-09
6251.27,1.47386351709e-09
6251.28,1.57037914944e-09
6251.29,1.61251847743e-09
6251.3,1.58301461215e-09
6251.31,1.49208454739e-09
6251.32,1.36969023204e-09
6251.33,1.24629996336e-09
6251.34,1.14070302004e-09
6251.35,1.05960131543e-09
6251.36,1.00241749019e-09
6251.37,9.65818595081e-10
6251.38,9.46669736625e-10
6251.39,9.4371390832e-10
6251.4,9.57898464545e-10
6251.41,9.91073160123e-10
6251.42,1.04349400912e-09
6251.43,1.11130648861e-09
6251.44,1.18580971247e-09
6251.45,1.25642977589e-09
6251.46,1.31609416037e-09
6251.47,1.36282381013e-09
6251.48,1.39468640847e-09
6251.49,1.40575527907e-09
6251.5,1.39081212065e-09
6251.51,1.3531671139e-09
6251.52,1.30453199125e-09
6251.53,1.25775024305e-09
6251.54,1.22197704614e-09
6251.55,1.2034497407e-09
6251.56,1.20746463915e-09
6251.57,1.23844052175e-09
6251.58,1.2987725981e-09
6251.59,1.3877624281e-09
6251.6,1.50083549485e-09
6251.61,1.62885631746e-09
6251.62,1.75733468465e-09
6251.63,1.86564634749e-09
6251.64,1.92844513903e-09
6251.65,1.92313590705e-09
6251.66,1.84202693367e-09
6251.67,1.69873284175e-09
6251.68,1.52123035321e-09
6251.69,1.33802488245e-09
6251.7,1.16879620481e-09
6251.71,1.02284840765e-09
6251.72,9.01837761617e-10
6251.73,8.03110107799e-10
6251.74,7.22283663859e-10
6251.75,6.55092232288e-10
6251.76,5.98500603918e-10
6251.77,5.50843638443e-10
6251.78,5.11205635892e-10
6251.79,4.78753874808e-10
6251.8,4.52454436534e-10
6251.81,4.31120390221e-10
6251.82,4.13627507435e-10
6251.83,3.99134408022e-10
6251.84,3.87143129883e-10
6251.85,3.77418898676e-10
6251.86,3.69944170478e-10
6251.87,3.6491845775e-10
6251.88,3.62666435672e-10
6251.89,3.63456277215e-10
6251.9,3.6736511268e-10
6251.91,3.74301082126e-10
6251.92,3.8421228736e-10
6251.93,3.97349863965e-10
6251.94,4.1427879489e-10
6251.95,4.35426036792e-10
6251.96,4.60222701814e-10
6251.97,4.86112262544e-10
6251.98,5.08129110957e-10
6251.99,5.20193192969e-10
6252.0,5.18286429499e-10
6252.01,5.03176143567e-10
6252.02,4.79903567497e-10
6252.03,4.54618605397e-10
6252.04,4.31821644655e-10
6252.05,4.13601597293e-10
6252.06,4.00234431531e-10
6252.07,3.9110551269e-10
6252.08,3.85460421806e-10
6252.09,3.82822287913e-10
6252.1,3.83033219267e-10
6252.11,3.86042398708e-10
6252.12,3.9167666931e-10
6252.13,3.99576420143e-10
6252.14,4.09354292953e-10
6252.15,4.20881837518e-10
6252.16,4.34474294911e-10
6252.17,4.50817476216e-10
6252.18,4.70732345627e-10
6252.19,4.94978229258e-10
6252.2,5.24198395648e-10
6252.21,5.59016808692e-10
6252.22,6.00206336665e-10
6252.23,6.48707860523e-10
6252.24,7.0530829228e-10
6252.25,7.70124393173e-10
6252.26,8.42385341032e-10
6252.27,9.20985863865e-10
6252.28,1.00562362613e-09
6252.29,1.09734346044e-09
6252.3,1.19753425287e-09
6252.31,1.30652285415e-09
6252.32,1.42421920594e-09
6252.33,1.55301763539e-09
6252.34,1.6997386478e-09
6252.35,1.87425509366e-09
6252.36,2.08668494238e-09
6252.37,2.34587867481e-09
6252.38,2.6587813671e-09
6252.39,3.02740864268e-09
6252.4,3.43939629921e-09
6252.41,3.85279166015e-09
6252.42,4.18817914422e-09
6252.43,4.35011403014e-09
6252.44,4.28100689764e-09
6252.45,4.00522293626e-09
6252.46,3.61470017762e-09
6252.47,3.21133269192e-09
6252.48,2.86330921297e-09
6252.49,2.59900602601e-09
6252.5,2.42172902187e-09
6252.51,2.3258386691e-09
6252.52,2.30669449431e-09
6252.53,2.36360814858e-09
6252.54,2.49742707902e-09
6252.55,2.70451755615e-09
6252.56,2.96722680817e-09
6252.57,3.24261694238e-09
6252.58,3.46077383803e-09
6252.59,3.5493422601e-09
6252.6,3.4779273835e-09
6252.61,3.28063135974e-09
6252.62,3.02987144285e-09
6252.63,2.79044159919e-09
6252.64,2.59519664147e-09
6252.65,2.44910669402e-09
6252.66,2.34587000299e-09
6252.67,2.28232309434e-09
6252.68,2.26345975693e-09
6252.69,2.29938204356e-09
6252.7,2.40059203735e-09
6252.71,2.57572933334e-09
6252.72,2.83082410367e-09
6252.73,3.16625891427e-09
6252.74,3.56762025849e-09
6252.75,3.99137289547e-09
6252.76,4.35690009929e-09
6252.77,4.56420171778e-09
6252.78,4.54198607543e-09
6252.79,4.29328099107e-09
6252.8,3.89366334763e-09
6252.81,3.44383027571e-09
6252.82,3.02282644893e-09
6252.83,2.67247326315e-09
6252.84,2.40570016493e-09
6252.85,2.22013177632e-09
6252.86,2.10717402612e-09
6252.87,2.0553804494e-09
6252.88,2.05004479549e-09
6252.89,2.07214193047e-09
6252.9,2.10068178328e-09
6252.91,2.12035086034e-09
6252.92,2.12904138875e-09
6252.93,2.13614597252e-09
6252.94,2.15130905824e-09
6252.95,2.17430246289e-09
6252.96,2.19526196767e-09
6252.97,2.20358946799e-09
6252.98,2.19539234398e-09
6252.99,2.17316080349e-09
6253.0,2.14277421688e-09
6253.01,2.11374330649e-09
6253.02,2.09898717833e-09
6253.03,2.10921417803e-09
6253.04,2.14500621575e-09
6253.05,2.19330900166e-09
6253.06,2.23245419142e-09
6253.07,2.24479002405e-09
6253.08,2.228657228e-09
6253.09,2.19887287522e-09
6253.1,2.17409812857e-09
6253.11,2.16068624021e-09
6253.12,2.14463102995e-09
6253.13,2.09877381618e-09
6253.14,2.00265124554e-09
6253.15,1.85865892529e-09
6253.16,1.68935829573e-09
6253.17,1.52172853414e-09
6253.18,1.3749223e-09
6253.19,1.25763622522e-09
6253.2,1.17095694979e-09
6253.21,1.11207030921e-09
6253.22,1.07699450215e-09
6253.23,1.06208388678e-09
6253.24,1.06459329197e-09
6253.25,1.08285314856e-09
6253.26,1.11627358855e-09
6253.27,1.16463613952e-09
6253.28,1.22626290405e-09
6253.29,1.29581784261e-09
6253.3,1.3638333031e-09
6253.31,1.42018181581e-09
6253.32,1.46039599005e-09
6253.33,1.48927064973e-09
6253.34,1.51787373525e-09
6253.35,1.55677827789e-09
6253.36,1.61013182722e-09
6253.37,1.67227455786e-09
6253.38,1.7283017439e-09
6253.39,1.76082146533e-09
6253.4,1.76122913136e-09
6253.41,1.7367924034e-09
6253.42,1.70601841461e-09
6253.43,1.68711569391e-09
6253.44,1.69025792336e-09
6253.45,1.71585593019e-09
6253.46,1.75426987898e-09
6253.47,1.78634886907e-09
6253.48,1.78929956613e-09
6253.49,1.7485322128e-09
6253.5,1.6667685639e-09
6253.51,1.56127111004e-09
6253.52,1.45207109952e-09
6253.53,1.35211531823e-09
6253.54,1.26516024166e-09
6253.55,1.18914872277e-09
6253.56,1.12049092198e-09
6253.57,1.0566456009e-09
6253.58,9.96870176344e-10
6253.59,9.42279481999e-10
6253.6,8.95648801755e-10
6253.61,8.60100249514e-10
6253.62,8.36783201269e-10
6253.63,8.23331691801e-10
6253.64,8.14338708818e-10
6253.65,8.03616623963e-10
6253.66,7.87173614574e-10
6253.67,7.65009718722e-10
6253.68,7.40078915556e-10
6253.69,7.1549540404e-10
6253.7,6.92617572662e-10
6253.71,6.70965693383e-10
6253.72,6.49503290986e-10
6253.73,6.28282253289e-10
6253.74,6.09047933957e-10
6253.75,5.94515355671e-10
6253.76,5.87313252031e-10
6253.77,5.89183376811e-10
6253.78,6.00394903383e-10
6253.79,6.19407544689e-10
6253.8,6.43008001321e-10
6253.81,6.67244852607e-10
6253.82,6.89141257871e-10
6253.83,7.08040475648e-10
6253.84,7.24973490202e-10
6253.85,7.40407820153e-10
6253.86,7.52897938985e-10
6253.87,7.59892198833e-10
6253.88,7.59148539773e-10
6253.89,7.49441267172e-10
6253.9,7.31294143296e-10
6253.91,7.07860785359e-10
6253.92,6.84496632812e-10
6253.93,6.66845313587e-10
6253.94,6.59100850027e-10
6253.95,6.63549448788e-10
6253.96,6.81029451654e-10
6253.97,7.11555821642e-10
6253.98,7.54830106792e-10
6253.99,8.10758283131e-10
6254.0,8.8011193451e-10
6254.01,9.65196858833e-10
6254.02,1.06996405637e-09
6254.03,1.19911620074e-09
6254.04,1.3567148048e-09
6254.05,1.54520779438e-09
6254.06,1.76512835047e-09
6254.07,2.01445913867e-09
6254.08,2.28510327284e-09
6254.09,2.55519666583e-09
6254.1,2.78306715227e-09
6254.11,2.91480698027e-09
6254.12,2.90972990167e-09
6254.13,2.76721707231e-09
6254.14,2.52936463019e-09
6254.15,2.25570348465e-09
6254.16,1.99397174099e-09
6254.17,1.76820565925e-09
6254.18,1.58357433987e-09
6254.19,1.43636561284e-09
6254.2,1.32084454977e-09
6254.21,1.23187241922e-09
6254.22,1.16593289721e-09
6254.23,1.1217953799e-09
6254.24,1.09977101424e-09
6254.25,1.09931508978e-09
6254.26,1.1165660747e-09
6254.27,1.14370181127e-09
6254.28,1.17120318975e-09
6254.29,1.19212323176e-09
6254.3,1.20447366293e-09
6254.31,1.20844444323e-09
6254.32,1.20146302123e-09
6254.33,1.17783843166e-09
6254.34,1.13426229425e-09
6254.35,1.07481499413e-09
6254.36,1.00980965152e-09
6254.37,9.5004764335e-10
6254.38,9.01915016366e-10
6254.39,8.66452633385e-10
6254.4,8.4179317693e-10
6254.41,8.26206828707e-10
6254.42,8.19065249355e-10
6254.43,8.1938662517e-10
6254.44,8.23990521453e-10
6254.45,8.27490664586e-10
6254.46,8.24832441459e-10
6254.47,8.14738736303e-10
6254.48,8.0101256722e-10
6254.49,7.90312833138e-10
6254.5,7.88045524098e-10
6254.51,7.94717637978e-10
6254.52,8.04131480815e-10
6254.53,8.0493900611e-10
6254.54,7.86660064421e-10
6254.55,7.46818092129e-10
6254.56,6.9236961592e-10
6254.57,6.34176622419e-10
6254.58,5.80806420782e-10
6254.59,5.36409505044e-10
6254.6,5.01791690256e-10
6254.61,4.76148387645e-10
6254.62,4.58260796739e-10
6254.63,4.47075276799e-10
6254.64,4.41868909783e-10
6254.65,4.42165796036e-10
6254.66,4.47579223608e-10
6254.67,4.57780220354e-10
6254.68,4.72698198727e-10
6254.69,4.92848496846e-10
6254.7,5.19500900623e-10
6254.71,5.54548120438e-10
6254.72,6.00283070496e-10
6254.73,6.59286307679e-10
6254.74,7.34272135212e-10
6254.75,8.27501494758e-10
6254.76,9.39338394475e-10
6254.77,1.06566063985e-09
6254.78,1.1946415986e-09
6254.79,1.30562570949e-09
6254.8,1.37465562684e-09
6254.81,1.38704527716e-09
6254.82,1.34744271269e-09
6254.83,1.27670370039e-09
6254.84,1.19881771313e-09
6254.85,1.13046012854e-09
6254.86,1.07893449845e-09
6254.87,1.04511338375e-09
6254.88,1.02676687712e-09
6254.89,1.02042340636e-09
6254.9,1.02198624626e-09
6254.91,1.02732151547e-09
6254.92,1.03383657557e-09
6254.93,1.04242716444e-09
6254.94,1.05797661305e-09
6254.95,1.08788595657e-09
6254.96,1.14016944866e-09
6254.97,1.22255020928e-09
6254.98,1.34238908399e-09
6254.99,1.50634312187e-09
6255.0,1.71857623248e-09
6255.01,1.97656652161e-09
6255.02,2.26454455555e-09
6255.03,2.54713302694e-09
6255.04,2.76952183074e-09
6255.05,2.87238864928e-09
6255.06,2.82124839645e-09
6255.07,2.62961518102e-09
6255.08,2.35156958567e-09
6255.09,2.0499859284e-09
6255.1,1.77009300534e-09
6255.11,1.53344250467e-09
6255.12,1.34491887834e-09
6255.13,1.20145807437e-09
6255.14,1.09769441531e-09
6255.15,1.02862467931e-09
6255.16,9.90515700363e-10
6255.17,9.80839790367e-10
6255.18,9.97450986353e-10
6255.19,1.03691909303e-09
6255.2,1.09213840313e-09
6255.21,1.15037574052e-09
6255.22,1.1945728849e-09
6255.23,1.21022604209e-09
6255.24,1.19410515665e-09
6255.25,1.15564779539e-09
6255.26,1.10892385015e-09
6255.27,1.06451688798e-09
6255.28,1.02853622108e-09
6255.29,1.00574690275e-09
6255.3,1.00125222204e-09
6255.31,1.01993876229e-09
6255.32,1.06557819106e-09
6255.33,1.14024002184e-09
6255.34,1.24363331972e-09
6255.35,1.37264666812e-09
6255.36,1.52185128486e-09
6255.37,1.68409103853e-09
6255.38,1.84885870434e-09
6255.39,2.00004308338e-09
6255.4,2.11854312344e-09
6255.41,2.18883906483e-09
6255.42,2.20212038961e-09
6255.43,2.15571627105e-09
6255.44,2.0537735612e-09
6255.45,1.90756822824e-09
6255.46,1.73299145383e-09
6255.47,1.547774767e-09
6255.48,1.36891691255e-09
6255.49,1.20899695357e-09
6255.5,1.07372226986e-09
6255.51,9.63070132796e-10
6255.52,8.74410120936e-10
6255.53,8.04699788362e-10
6255.54,7.50959339934e-10
6255.55,7.10196835214e-10
6255.56,6.79740436694e-10
6255.57,6.57781353558e-10
6255.58,6.43627902342e-10
6255.59,6.37611461217e-10
6255.6,6.40831838932e-10
6255.61,6.54934502599e-10
6255.62,6.82092566221e-10
6255.63,7.25160953537e-10
6255.64,7.87763803485e-10
6255.65,8.74081807835e-10
6255.66,9.87984240381e-10
6255.67,1.13075137311e-09
6255.68,1.29654133257e-09
6255.69,1.4663320493e-09
6255.7,1.60555608448e-09
6255.71,1.67422421291e-09
6255.72,1.64965148115e-09
6255.73,1.54271829805e-09
6255.74,1.38942311667e-09
6255.75,1.2275837236e-09
6255.76,1.08154841509e-09
6255.77,9.61363410776e-10
6255.78,8.68281942962e-10
6255.79,7.99535301674e-10
6255.8,7.50920300412e-10
6255.81,7.18279838951e-10
6255.82,6.98741620394e-10
6255.83,6.9149395346e-10
6255.84,6.97469706924e-10
6255.85,7.18121995319e-10
6255.86,7.54024217683e-10
6255.87,8.03478206491e-10
6255.88,8.60972173832e-10
6255.89,9.16209546833e-10
6255.9,9.55707687012e-10
6255.91,9.68172023107e-10
6255.92,9.50752260671e-10
6255.93,9.10538425936e-10
6255.94,8.59758824208e-10
6255.95,8.09369073387e-10
6255.96,7.65896316197e-10
6255.97,7.32050323058e-10
6255.98,7.0867955404e-10
6255.99,6.96032842553e-10
6256.0,6.94213489411e-10
6256.01,7.03570279095e-10
6256.02,7.25100858609e-10
6256.03,7.60402452845e-10
6256.04,8.1113246795e-10
6256.05,8.78459916582e-10
6256.06,9.62936337291e-10
6256.07,1.0649862941e-09
6256.08,1.18565704059e-09
6256.09,1.32590016147e-09
6256.1,1.4823418693e-09
6256.11,1.64075496116e-09
6256.12,1.77351899667e-09
6256.13,1.84847616357e-09
6256.14,1.84772423966e-09
6256.15,1.78095914227e-09
6256.16,1.67977400419e-09
6256.17,1.57968681131e-09
6256.18,1.50683470345e-09
6256.19,1.47554289308e-09
6256.2,1.49149466066e-09
6256.21,1.55423598519e-09
6256.22,1.65644590323e-09
6256.23,1.78083679991e-09
6256.24,1.89907554945e-09
6256.25,1.97913599267e-09
6256.26,2.00133366372e-09
6256.27,1.97024058899e-09
6256.28,1.90898464883e-09
6256.29,1.84112539797e-09
6256.3,1.77767688721e-09
6256.31,1.71776849964e-09
6256.32,1.65705580058e-09
6256.33,1.59374927332e-09
6256.34,1.52869771452e-09
6256.35,1.46414741878e-09
6256.36,1.40502110396e-09
6256.37,1.35966007671e-09
6256.38,1.33631761837e-09
6256.39,1.33721687754e-09
6256.4,1.3541605384e-09
6256.41,1.36899776896e-09
6256.42,1.3614500305e-09
6256.43,1.32073760029e-09
6256.44,1.25014923926e-09
6256.45,1.16042204739e-09
6256.46,1.06172883852e-09
6256.47,9.6222830739e-10
6256.48,8.69377295889e-10
6256.49,7.89098829601e-10
6256.5,7.24192902488e-10
6256.51,6.74478728595e-10
6256.52,6.38276255983e-10
6256.53,6.13741362933e-10
6256.54,5.99428290056e-10
6256.55,5.94155713023e-10
6256.56,5.96217845348e-10
6256.57,6.02178900782e-10
6256.58,6.0638985333e-10
6256.59,6.0264409181e-10
6256.6,5.8762761312e-10
6256.61,5.63246073632e-10
6256.62,5.35293623479e-10
6256.63,5.09806618646e-10
6256.64,4.90469617933e-10
6256.65,4.78347792963e-10
6256.66,4.72986290383e-10
6256.67,4.73641683481e-10
6256.68,4.79841472756e-10
6256.69,4.91054163608e-10
6256.7,5.06007181616e-10
6256.71,5.22515393648e-10
6256.72,5.38319864247e-10
6256.73,5.52516543077e-10
6256.74,5.66183660109e-10
6256.75,5.81171416499e-10
6256.76,5.97889189016e-10
6256.77,6.1410134256e-10
6256.78,6.25941225766e-10
6256.79,6.3049532617e-10
6256.8,6.27774908334e-10
6256.81,6.20439874166e-10
6256.82,6.12106379382e-10
6256.83,6.06076642322e-10
6256.84,6.04910578789e-10
6256.85,6.10345257866e-10
6256.86,6.2348831225e-10
6256.87,6.45273228081e-10
6256.88,6.76803168845e-10
6256.89,7.19359330182e-10
6256.9,7.74226522274e-10
6256.91,8.4252481562e-10
6256.92,9.25158907505e-10
6256.93,1.02302329025e-09
6256.94,1.13747383519e-09
6256.95,1.27079683242e-09
6256.96,1.42653327822e-09
6256.97,1.60985375621e-09
6256.98,1.82750157121e-09
6256.99,2.08558056582e-09
6257.0,2.38373782355e-09
6257.01,2.70657386636e-09
6257.02,3.01706540339e-09
6257.03,3.26116567919e-09
6257.04,3.38990804841e-09
6257.05,3.38805407029e-09
6257.06,3.28344094969e-09
6257.07,3.12652512101e-09
6257.08,2.95994997106e-09
6257.09,2.8028032649e-09
6257.1,2.65563214937e-09
6257.11,2.51653664474e-09
6257.12,2.39321876773e-09
6257.13,2.30188246525e-09
6257.14,2.25739977997e-09
6257.15,2.26429652054e-09
6257.16,2.31201550886e-09
6257.17,2.37397084093e-09
6257.18,2.41277807951e-09
6257.19,2.39466249261e-09
6257.2,2.30696557272e-09
6257.21,2.16399518574e-09
6257.22,1.99534834014e-09
6257.23,1.82848644335e-09
6257.24,1.67943755382e-09
6257.25,1.55336356037e-09
6257.26,1.44906501816e-09
6257.27,1.36315443956e-09
6257.28,1.29271028896e-09
6257.29,1.23594711716e-09
6257.3,1.19160992997e-09
6257.31,1.15893226718e-09
6257.32,1.13848130285e-09
6257.33,1.132592036e-09
6257.34,1.14482704471e-09
6257.35,1.17886413958e-09
6257.36,1.23687745958e-09
6257.37,1.31700466459e-09
6257.38,1.41022382973e-09
6257.39,1.49926182737e-09
6257.4,1.56371274891e-09
6257.41,1.5913467891e-09
6257.42,1.58670092287e-09
6257.43,1.56708391449e-09
6257.44,1.54867332383e-09
6257.45,1.53571753943e-09
6257.46,1.52170200976e-09
6257.47,1.49988824115e-09
6257.48,1.47224062535e-09
6257.49,1.44822957039e-09
6257.5,1.43694862414e-09
6257.51,1.44172624464e-09
6257.52,1.4610790678e-09
6257.53,1.49391425444e-09
6257.54,1.54426003418e-09
6257.55,1.62144644014e-09
6257.56,1.73629397465e-09
6257.57,1.89670349498e-09
6257.58,2.10371843414e-09
6257.59,2.3469476855e-09
6257.6,2.59983064163e-09
6257.61,2.81903599319e-09
6257.62,2.95396996735e-09
6257.63,2.96634153124e-09
6257.64,2.84849517355e-09
6257.65,2.62686856679e-09
6257.66,2.34837543555e-09
6257.67,2.0600797161e-09
6257.68,1.79494695213e-09
6257.69,1.56876436184e-09
6257.7,1.38451629384e-09
6257.71,1.23831859495e-09
6257.72,1.12379478294e-09
6257.73,1.03452460498e-09
6257.74,9.65188739735e-10
6257.75,9.11927830424e-10
6257.76,8.72112880726e-10
6257.77,8.43803144206e-10
6257.78,8.25442023008e-10
6257.79,8.16094869324e-10
6257.8,8.15859872837e-10
6257.81,8.25790307535e-10
6257.82,8.47220485376e-10
6257.83,8.81038389276e-10
6257.84,9.27317959765e-10
6257.85,9.8546108839e-10
6257.86,1.05527903081e-09
6257.87,1.13909429676e-09
6257.88,1.24327800925e-09
6257.89,1.37724231064e-09
6257.9,1.54996165074e-09
6257.91,1.76506372719e-09
6257.92,2.01450777143e-09
6257.93,2.27197243254e-09
6257.94,2.49185765933e-09
6257.95,2.62250338341e-09
6257.96,2.63337103215e-09
6257.97,2.53709194299e-09
6257.98,2.38369119802e-09
6257.99,2.231815145e-09
6258.0,2.12445425973e-09
6258.01,2.08337956944e-09
6258.02,2.11449171161e-09
6258.03,2.21247781173e-09
6258.04,2.36032619245e-09
6258.05,2.52617870508e-09
6258.06,2.66447164526e-09
6258.07,2.72773495999e-09
6258.08,2.68668063101e-09
6258.09,2.54515702478e-09
6258.1,2.33672162515e-09
6258.11,2.10514358433e-09
6258.12,1.88487671613e-09
6258.13,1.69308274194e-09
6258.14,1.53228222981e-09
6258.15,1.39765677272e-09
6258.16,1.28396429239e-09
6258.17,1.18880503461e-09
6258.18,1.11198756717e-09
6258.19,1.05354600566e-09
6258.2,1.01274021524e-09
6258.21,9.88249571378e-10
6258.22,9.78632210612e-10
6258.23,9.82737187177e-10
6258.24,1.00029076889e-09
6258.25,1.0323678504e-09
6258.26,1.0813749674e-09
6258.27,1.15084721357e-09
6258.28,1.24546665025e-09
6258.29,1.3710556385e-09
6258.3,1.53363573924e-09
6258.31,1.73647471118e-09
6258.32,1.97463719492e-09
6258.33,2.2283686195e-09
6258.34,2.4601656697e-09
6258.35,2.62282557056e-09
6258.36,2.67979969591e-09
6258.37,2.6247091736e-09
6258.38,2.4820911706e-09
6258.39,2.28990772298e-09
6258.4,2.08245873789e-09
6258.41,1.88425378294e-09
6258.42,1.71018381296e-09
6258.43,1.56685592055e-09
6258.44,1.45492613542e-09
6258.45,1.37263016193e-09
6258.46,1.3188075399e-09
6258.47,1.29375186757e-09
6258.48,1.29843364524e-09
6258.49,1.33379343871e-09
6258.5,1.40072626202e-09
6258.51,1.50019680297e-09
6258.52,1.63296296164e-09
6258.53,1.79879452938e-09
6258.54,1.99457197135e-09
6258.55,2.20976795329e-09
6258.56,2.41942128317e-09
6258.57,2.58080054357e-09
6258.58,2.64485910168e-09
6258.59,2.58335922241e-09
6258.6,2.40974259665e-09
6258.61,2.17096119546e-09
6258.62,1.91888769036e-09
6258.63,1.68852263196e-09
6258.64,1.49441457394e-09
6258.65,1.33748462737e-09
6258.66,1.21230484711e-09
6258.67,1.11145267569e-09
6258.68,1.02790986593e-09
6258.69,9.56667617005e-10
6258.7,8.95525667725e-10
6258.71,8.44470653691e-10
6258.72,8.03671230607e-10
6258.73,7.71420709223e-10
6258.74,7.43757185913e-10
6258.75,7.16428086276e-10
6258.76,6.87599233189e-10
6258.77,6.58363368093e-10
6258.78,6.30441782151e-10
6258.79,6.03859087287e-10
6258.8,5.77050598692e-10
6258.81,5.48841364259e-10
6258.82,5.19903323179e-10
6258.83,4.92331973925e-10
6258.84,4.68234425439e-10
6258.85,4.48805386117e-10
6258.86,4.34268634915e-10
6258.87,4.242652954e-10
6258.88,4.18314921322e-10
6258.89,4.16167062196e-10
6258.9,4.17914361086e-10
6258.91,4.23859234204e-10
6258.92,4.34275992278e-10
6258.93,4.49166730827e-10
6258.94,4.6797459639e-10
6258.95,4.8924514282e-10
6258.96,5.10508778034e-10
6258.97,5.28955855867e-10
6258.98,5.42991456374e-10
6258.99,5.53379940228e-10
6259.0,5.62586515682e-10
6259.01,5.72952573226e-10
6259.02,5.85248733367e-10
6259.03,5.97994940595e-10
6259.04,6.07777043401e-10
6259.05,6.11255032507e-10
6259.06,6.07774733551e-10
6259.07,5.99743291787e-10
6259.08,5.90363863185e-10
6259.09,5.81654365531e-10
6259.1,5.7460376579e-10
6259.11,5.70215745911e-10
6259.12,5.69767690235e-10
6259.13,5.74351575788e-10
6259.14,5.84515655267e-10
6259.15,6.00265287537e-10
6259.16,6.21307942671e-10
6259.17,6.47396180701e-10
6259.18,6.78491885414e-10
6259.19,7.14508613579e-10
6259.2,7.5478312191e-10
6259.21,7.97864101628e-10
6259.22,8.42229578739e-10
6259.23,8.87609385588e-10
6259.24,9.35492257995e-10
6259.25,9.88240959891e-10
6259.26,1.04815198343e-09
6259.27,1.11765610916e-09
6259.28,1.20008341055e-09
6259.29,1.29987035366e-09
6259.3,1.42220219357e-09
6259.31,1.57289271953e-09
6259.32,1.75888061982e-09
6259.33,1.98904088902e-09
6259.34,2.274856914e-09
6259.35,2.63067004144e-09
6259.36,3.07316869293e-09
6259.37,3.61931243748e-09
6259.38,4.2815351675e-09
6259.39,5.05984078128e-09
6259.4,5.93250952451e-09
6259.41,6.84756581856e-09
6259.42,7.71367121217e-09
6259.43,8.39393479766e-09
6259.44,8.72902682519e-09
6259.45,8.61223810048e-09
6259.46,8.06870808913e-09
6259.47,7.25137402049e-09
6259.48,6.35229587501e-09
6259.49,5.51757075321e-09
6259.5,4.82180712254e-09
6259.51,4.28480617096e-09
6259.52,3.89452704438e-09
6259.53,3.62020979763e-09
6259.54,3.41822499206e-09
6259.55,3.24093451691e-09
6259.56,3.05371002644e-09
6259.57,2.84930442594e-09
6259.58,2.64422081893e-09
6259.59,2.46108872078e-09
6259.6,2.31486489099e-09
6259.61,2.20991867447e-09
6259.62,2.14200841376e-09
6259.63,2.09993032908e-09
6259.64,2.06806398692e-09
6259.65,2.0325694499e-09
6259.66,1.98888135761e-09
6259.67,1.9438537282e-09
6259.68,1.91052727084e-09
6259.69,1.90118113381e-09
6259.7,1.92411412121e-09
6259.71,1.98415069439e-09
6259.72,2.08431996974e-09
6259.73,2.22721953972e-09
6259.74,2.41622187096e-09
6259.75,2.65699176937e-09
6259.76,2.95809925108e-09
6259.77,3.32764988334e-09
6259.78,3.76398289904e-09
6259.79,4.242684456e-09
6259.8,4.70844091902e-09
6259.81,5.08614439524e-09
6259.82,5.31795032469e-09
6259.83,5.40430577766e-09
6259.84,5.41029604297e-09
6259.85,5.42930243098e-09
6259.86,5.53678066087e-09
6259.87,5.76302869057e-09
6259.88,6.08611018002e-09
6259.89,6.44064490366e-09
6259.9,6.74899837191e-09
6259.91,6.97128525168e-09
6259.92,7.13848272599e-09
6259.93,7.333383575e-09
6259.94,7.63265473987e-09
6259.95,8.05150364787e-09
6259.96,8.51454831682e-09
6259.97,8.86477462629e-09
6259.98,8.92638326288e-09
6259.99,8.60381310658e-09
6260.0,7.94095580304e-09
6260.01,7.08567677087e-09
6260.02,6.20159823562e-09
6260.03,5.40471904328e-09
6260.04,4.75083913746e-09
6260.05,4.25261735792e-09
6260.06,3.90066746067e-09
6260.07,3.67731991169e-09
6260.08,3.562479819e-09
6260.09,3.53403597256e-09
6260.1,3.56491770014e-09
6260.11,3.62080684843e-09
6260.12,3.66513426767e-09
6260.13,3.6717216861e-09
6260.14,3.63363232294e-09
6260.15,3.56029189046e-09
6260.16,3.4707207156e-09
6260.17,3.38980535335e-09
6260.18,3.34120067225e-09
6260.19,3.33245980313e-09
6260.2,3.34109369894e-09
6260.21,3.31644702861e-09
6260.22,3.20603210407e-09
6260.23,2.99184242992e-09
6260.24,2.70254032599e-09
6260.25,2.3900594745e-09
6260.26,2.09838492096e-09
6260.27,1.85054828222e-09
6260.28,1.65237425846e-09
6260.29,1.500492226e-09
6260.3,1.38772174617e-09
6260.31,1.30512815992e-09
6260.32,1.24237215103e-09
6260.33,1.18842042192e-09
6260.34,1.13394771699e-09
